region,customer_name,total_sales,row_num,rank_val,dense_rank_val
South,Maureen Gastineau,1431.5700000000002,422,422,422
South,Naresj Patel,1427.154,423,423,423
South,Matt Connell,1425.074,424,424,424
South,Annie Thurman,1424.864,425,425,425
South,David Philippe,1415.7839999999997,426,426,426
South,Dennis Pardue,1406.57,427,427,427
South,Shahid Shariari,1393.3960000000002,428,428,428
South,Tom Zandusky,1392.384,429,429,429
South,Michelle Tran,1388.634,430,430,430
South,Barry Franz,1387.05992,431,431,431
South,Karl Braun,1370.04,432,432,432
South,Lena Cacioppo,1368.1200000000001,433,433,433
South,Lisa Ryan,1367.2635599999999,434,434,434
South,Christopher Conant,1366.1300000000003,435,435,435
South,Skye Norling,1364.812,436,436,436
South,MaryBeth Skach,1360.9974399999999,437,437,437
South,Max Engle,1358.67,438,438,438
South,Matt Collister,1356.6664,439,439,439
South,Nick Zandusky,1352.4041200000001,440,440,440
South,Bart Pistole,1341.6940000000002,441,441,441
South,Shirley Daniels,1341.6720000000003,442,442,442
South,Victor Preis,1340.3934,443,443,443
South,Lori Olson,1330.3534,444,444,444
South,Claire Gute,1326.6480000000001,445,445,445
South,Bradley Talbott,1324.74,446,446,446
South,Brad Eason,1323.27,447,447,447
South,Russell D'Ascenzo,1322.5680000000002,448,448,448
South,Matt Collins,1321.166,449,449,449
South,Allen Armold,1319.1039999999998,450,450,450
South,Eva Jacobs,1312.506,451,451,451
South,Tom Stivers,1310.831,452,452,452
South,George Bell,1305.2840000000003,453,453,453
South,Stefanie Holloman,1284.5160000000003,454,454,454
South,Nathan Mautz,1278.98,455,455,455
South,Pauline Webber,1267.224,456,456,456
South,Karen Bern,1264.455,457,457,457
South,Doug Bickford,1264.092,458,458,458
South,Matthew Clasen,1260.1040000000003,459,459,459
South,Mathew Reese,1250.6999999999998,460,460,460
South,Fred Wasserman,1247.8619999999996,461,461,461
South,Dan Reichenbach,1247.1668000000002,462,462,462
South,Allen Rosenblatt,1246.611,463,463,463
South,Doug O'Connell,1245.058,464,464,464
South,Justin MacKendrick,1240.3519999999999,465,465,465
South,Pete Kriz,1230.133,466,466,466
South,Charles McCrossin,1216.9971200000002,467,467,467
South,Emily Ducich,1216.973,468,468,468
South,David Flashing,1214.64,469,469,469
South,Richard Bierner,1213.7995199999998,470,470,470
South,Jane Waco,1210.364,471,471,471
South,Dennis Bolton,1203.2199999999998,472,472,472
South,Luke Weiss,1202.8799999999999,473,473,473
South,Maxwell Schwartz,1194.52084,474,474,474
South,Beth Fritzler,1188.0859999999998,475,475,475
South,Roland Murray,1187.41716,476,476,476
South,Craig Leslie,1184.068,477,477,477
South,Erin Creighton,1183.3,478,478,478
South,Arthur Prichep,1169.14,479,479,479
South,Ken Lonsdale,1168.896,480,480,480
South,Ivan Gibson,1168.135,481,481,481
South,Matt Abelman,1165.5904799999998,482,482,482
South,Matt Hagelstein,1159.48404,483,483,483
South,Steve Carroll,1159.44928,484,484,484
South,Michael Dominguez,1158.81564,485,485,485
South,Allen Goldenen,1152.2645599999998,486,486,486
South,Liz Thompson,1151.85,487,487,487
South,Fred Harton,1151.8300000000002,488,488,488
South,Nathan Cano,1150.548,489,489,489
South,Daniel Raglin,1149.988,490,490,490
South,Emily Burns,1149.144,491,491,491
South,Mike Kennedy,1145.832,492,492,492
South,Sally Knutson,1138.03012,493,493,493
South,Sung Chung,1135.9080000000001,494,494,494
South,Pauline Johnson,1135.65056,495,495,495
South,Valerie Dominguez,1124.2800000000002,496,496,496
South,Vivek Sundaresam,1121.088,497,497,497
South,Kelly Williams,1121.016,498,498,498
South,Liz Pelletier,1118.348,499,499,499
South,Roy Phan,1114.54,500,500,500
South,Ken Heidel,1112.48,501,501,501
South,Stuart Van,1109.884,502,502,502
South,Dave Brooks,1108.22436,503,503,503
South,Max Ludwig,1104.73,504,504,504
South,Heather Jas,1100.2569999999998,505,505,505
South,Emily Grady,1091.1979999999999,506,506,506
South,Laurel Workman,1089.9362399999998,507,507,507
South,Sue Ann Reed,1087.8895,508,508,508
South,Lycoris Saunders,1087.6462399999998,509,509,509
South,Max Jones,1085.8316399999999,510,510,510
South,Dario Medina,1082.3680000000002,511,511,511
South,Sam Zeldin,1076.43,512,512,512
South,Noah Childs,1075.872,513,513,513
South,Anna Andreadi,1071.244,514,514,514
South,Angele Hood,1053.26,515,515,515
South,Kristina Nunn,1052.916,516,516,516
South,John Castell,1050.7440000000001,517,517,517
South,Christy Brittain,1046.99,518,518,518
South,Harold Ryan,1041.222,519,519,519
South,Adam Hart,1034.49,520,520,520
South,Carlos Daly,1031.048,521,521,521
South,Roy Skaria,1022.7292799999999,522,522,522
South,Dean Katz,1020.6539999999999,523,523,523
South,Theresa Swint,1015.86,524,524,524
South,Harold Dahlen,1014.992,525,525,525
South,Valerie Mitchum,1007.23032,526,526,526
South,Sung Shariari,1001.34844,527,527,527
South,David Smith,1000.14,528,528,528
South,Mary Zewe,998.1618400000001,529,529,529
South,Gene McClure,993.30144,530,530,530
South,Rob Haberlin,982.886,531,531,531
South,Barbara Fisher,982.654,532,532,532
South,Joni Sundaresam,982.56,533,533,533
South,Henry MacAllister,970.8139999999999,534,534,534
South,Evan Henry,954.1100000000001,535,535,535
South,Phillip Flathmann,948.7880000000001,536,536,536
South,Charlotte Melton,942.846,537,537,537
South,Susan Gilcrest,942.096,538,538,538
South,Robert Barroso,937.5780000000002,539,539,539
South,Sandra Glassco,935.97,540,540,540
South,Sally Hughsby,934.9856399999999,541,541,541
South,Elizabeth Moffitt,931.4020000000002,542,542,542
South,Delfina Latchford,929.9320000000001,543,543,543
South,Henry Goldwyn,926.26,544,544,544
South,Larry Hughes,917.8631999999999,545,545,545
South,Janet Martin,912.5019999999998,546,546,546
South,Sandra Flanagan,905.1839999999999,547,547,547
South,Brian Moss,904.122,548,548,548
South,Alan Dominguez,896.068,549,549,549
South,Dianna Arnett,895.72,550,550,550
South,Michelle Moray,894.6219999999998,551,551,551
South,Michelle Ellison,892.74,552,552,552
South,Hallie Redmond,887.9159999999999,553,553,553
South,Patrick Gardner,884.1389999999999,554,554,554
South,George Ashbrook,882.456,555,555,555
South,Eric Murdock,881.0819999999999,556,556,556
South,Pete Takahito,879.7780000000001,557,557,557
South,Chuck Magee,878.5062,558,558,558
South,Jessica Myrick,859.3439999999999,559,559,559
South,Greg Matthias,853.4086399999999,560,560,560
South,Theresa Coyne,852.3520000000001,561,561,561
South,Guy Phonely,851.716,562,562,562
South,Joy Daniels,837.83,563,563,563
South,Michelle Lonsdale,836.716,564,564,564
South,Meg O'Connel,830.24,565,565,565
South,Bill Donatelli,824.8399999999999,566,566,566
South,Sheri Gordon,823.308,567,567,567
South,Beth Paige,822.344,568,568,568
South,Denny Blanton,805.3383999999999,569,569,569
South,Steve Nguyen,802.0793600000001,570,570,570
South,Pamela Stobb,802.024,571,571,571
South,Hilary Holden,796.24032,572,572,572
South,Gary Mitchum,795.672,573,573,573
South,Arianne Irving,792.51,574,574,574
South,Pamela Coakley,791.4300000000002,575,575,575
South,Raymond Messe,788.54664,576,576,576
South,Tony Sayre,786.024,577,577,577
South,Jill Stevenson,783.96,578,578,578
South,Cyra Reiten,779.4399999999999,579,579,579
South,Rick Wilson,776.79,580,580,580
South,Michael Grace,773.826,581,581,581
South,Cari Schnelling,764.312,582,582,582
South,Ted Butterfield,761.02,583,583,583
South,William Brown,760.1448,584,584,584
South,Shaun Weien,758.634,585,585,585
South,Jack O'Briant,754.9879999999999,586,586,586
South,Dorothy Wardle,747.6320000000001,587,587,587
South,Ryan Crowe,743.444,588,588,588
South,Guy Armstrong,739.5339999999998,589,589,589
South,Guy Thornton,734.9611199999999,590,590,590
South,Toby Carlisle,733.324,591,591,591
South,Henia Zydlo,723.92,592,592,592
South,Clay Ludtke,709.3100000000001,593,593,593
South,Karen Ferguson,703.052,594,594,594
South,Anthony Witt,700.982,595,595,595
South,Christina DeMoss,697.3162799999999,596,596,596
South,Eudokia Martin,693.334,597,597,597
South,Ross DeVincentis,682.44592,598,598,598
South,Ashley Jarboe,676.766,599,599,599
South,Thea Hendricks,674.7320000000001,600,600,600
South,Alejandro Grove,672.78512,601,601,601
South,Jim Sink,671.9519999999999,602,602,602
South,Fred Chung,663.57,603,603,603
South,Roger Barcio,663.024,604,604,604
South,James Galang,658.8000000000001,605,605,605
South,Eugene Hildebrand,653.86,606,606,606
South,David Bremer,649.86512,607,607,607
South,Liz MacKendrick,646.13,608,608,608
South,Todd Sumrall,645.9179999999999,609,609,609
South,Ivan Liston,644.09,610,610,610
South,Suzanne McNair,640.4290799999999,611,611,611
South,Greg Guthrie,637.02876,612,612,612
South,Victoria Wilson,636.7650000000001,613,613,613
South,Maya Herman,634.1192,614,614,614
South,Sarah Bern,633.66,615,615,615
South,Charles Sheldon,632.52,616,616,616
South,Lisa Hazard,631.8,617,617,617
South,Mark Haberlin,630.74,618,618,618
South,Toby Gnade,622.848,619,619,619
South,Tiffany House,613.1999999999999,620,620,620
South,Lena Creighton,611.2559999999999,621,621,621
South,Shaun Chance,609.156,622,622,622
South,Joni Wasserman,597.8480000000001,623,623,623
South,Robert Waldorf,585.054,624,624,624
South,Muhammed Lee,578.4960000000001,625,625,625
South,Erin Mull,578.4639999999999,626,626,626
South,Susan Vittorini,576.9992,627,627,627
South,Sibella Parks,571.032,628,628,628
South,Cassandra Brandow,570.4599999999999,629,629,629
South,Corinna Mitchell,558.984,630,630,630
South,Lela Donovan,553.2400000000001,631,631,631
South,Dave Poirier,553.1691999999999,632,632,632
South,Bart Folk,550.352,633,633,633
South,Ken Dana,548.1145600000001,634,634,634
South,Duane Huffman,533.824,635,635,635
South,Giulietta Weimer,532.752,636,636,636
South,Eugene Barchas,529.02,637,637,637
South,Kean Nguyen,527.283,638,638,638
South,Patrick Bzostek,523.58184,639,639,639
South,Melanie Seite,520.1100000000001,640,640,640
South,Yana Sorensen,518.612,641,641,641
South,Denise Leinenbach,516.82,642,642,642
South,Keith Dawkins,514.8520000000001,643,643,643
South,Kunst Miller,514.668,644,644,644
South,Sonia Cooley,512.894,645,645,645
South,Alyssa Crouse,506.088,646,646,646
South,Justin Deggeller,503.6,647,647,647
South,Mike Gockenbach,494.50800000000004,648,648,648
South,Hunter Glantz,494.19999999999993,649,649,649
South,Erica Hackney,493.366,650,650,650
South,Clay Cheatham,491.826,651,651,651
South,Philisse Overcash,486.36,652,652,652
South,Don Miller,482.95599999999996,653,653,653
South,Shirley Jackson,455.406,654,654,654
South,Dianna Vittorini,450.65200000000004,655,655,655
South,Cindy Stewart,448.136,656,656,656
South,Pete Armstrong,443.532,657,657,657
South,Cynthia Arntzen,440.768,658,658,658
South,Jas O'Carroll,434.44,659,659,659
South,Roger Demir,432.772,660,660,660
South,Edward Nazzal,432.26,661,661,661
South,Helen Wasserman,431.82,662,662,662
South,Scot Wooten,428.70399999999995,663,663,663
South,Benjamin Farhat,427.762,664,664,664
South,Phillip Breyer,423.2462,665,665,665
South,Craig Carroll,423.17900000000003,666,666,666
South,Justin Ellison,418.08835999999997,667,667,667
South,Berenike Kampe,417.408,668,668,668
South,Lisa DeCherney,411.004,669,669,669
South,Tamara Dahlen,408.71999999999997,670,670,670
South,Luke Foster,408.48400000000004,671,671,671
South,Thais Sissman,407.84299999999996,672,672,672
South,Karen Seio,407.40799999999996,673,673,673
South,Ricardo Emerson,404.60184000000004,674,674,674
South,Catherine Glotzbach,397.546,675,675,675
South,Maureen Fritzler,391.61799999999994,676,676,676
South,Michelle Arnett,389.73999999999995,677,677,677
South,Katherine Murray,382.09000000000003,678,678,678
South,Barry Blumstein,372.48,679,679,679
South,Cynthia Delaney,372.26800000000003,680,680,680
South,Katharine Harms,364.4,681,681,681
South,Bryan Davis,361.32399999999996,682,682,682
South,Paul Lucas,352.068,683,683,683
South,Brian Thompson,350.024,684,684,684
South,Brooke Gillingham,348.24,685,685,685
South,Scott Cohen,345.03999999999996,686,686,686
South,Janet Molinari,340.32000000000005,687,687,687
South,Peter Fuller,339.372,688,688,688
South,Bradley Nguyen,335.912,689,689,689
South,Tom Boeckenhauer,330.55199999999996,690,690,690
South,Cathy Prescott,325.004,691,691,691
South,Frank Gastineau,320.32800000000003,692,692,692
South,Erin Ashbrook,320.046,693,693,693
South,Chad Sievert,319.03999999999996,694,694,694
South,Arthur Wiediger,318.71599999999995,695,695,695
South,John Lucas,308.856,696,696,696
South,Chris Cortes,305.348,697,697,697
South,Maria Bertelson,302.45200000000006,698,698,698
South,Rachel Payne,297.39,699,699,699
South,Emily Phan,293.1,700,700,700
South,Stuart Calhoun,292.0684,701,701,701
South,Amy Hunt,290.52,702,702,702
South,Anthony Jacobs,284.53599999999994,703,703,703
South,Evan Minnotte,280.68600000000004,704,704,704
South,Nat Gilpin,276.784,705,705,705
South,Magdelene Morse,273.132,706,706,706
South,Greg Hansen,270.03999999999996,707,707,707
South,Ellis Ballard,266.86,708,708,708
South,Brian Derr,266.51,709,709,709
South,Rick Huthwaite,265.458,710,710,710
South,Tony Molinari,265.32,711,711,711
South,Roy Collins,260.40000000000003,712,712,712
South,Jason Klamczynski,255.45,713,713,713
South,Aaron Hawkins,253.94600000000003,714,714,714
South,Becky Pak,248.04,715,715,715
South,Katherine Nockton,247.884,716,716,716
South,Cyma Kinney,246.70800000000003,717,717,717
South,Roland Fjeld,241.15,718,718,718
South,Eric Barreto,239.216,719,719,719
South,Sarah Foster,231.936,720,720,720
South,Richard Eichhorn,228.60000000000002,721,721,721
South,Seth Vernon,219.73000000000002,722,722,722
South,Sonia Sunley,216.43999999999997,723,723,723
South,Adrian Hane,201.09,724,724,724
South,Katherine Ducich,200.76,725,725,725
South,Tamara Willingham,192.56,726,726,726
South,Marc Harrigan,186.662,727,727,727
South,Sam Craven,185.856,728,728,728
South,Raymond Buch,182.965,729,729,729
South,Barry Pond,179.39600000000002,730,730,730
South,Khloe Miller,177.59199999999998,731,731,731
South,Deanra Eno,173.022,732,732,732
South,Katrina Bavinger,172.864,733,733,733
South,Frank Preis,167.448,734,734,734
South,Georgia Rosenberg,166.8,735,735,735
South,Jennifer Jackson,166.176,736,736,736
South,Alan Barnes,163.96,737,737,737
South,Joseph Airdo,152.19,738,738,738
South,Kean Thornton,142.64000000000001,739,739,739
South,Cathy Armstrong,138.95999999999998,740,740,740
South,Speros Goranitis,138.592,741,741,741
South,Sean Wendt,136.014,742,742,742
South,Ann Steele,129.596,743,743,743
South,Linda Southworth,128.72436,744,744,744
South,David Kendrick,128.46,745,745,745
South,Kalyca Meade,117.64,746,746,746
South,Deborah Brumfield,115.86000000000001,747,747,747
South,Ionia McGrath,114.128,748,748,748
South,Ken Brennan,113.64,749,749,749
South,Craig Molinari,113.28,750,750,750
South,Harry Greene,108.3,751,751,751
South,Nora Paige,103.2,752,752,752
South,Neil Französisch,91.056,753,753,753
South,Tom Prescott,85.52,754,754,754
South,Cynthia Voltz,84.02,755,755,755
South,Dorris liebe,83.4,756,756,756
South,Charles Crestani,77.532,757,757,757
South,Jeremy Farry,76.11000000000001,758,758,758
South,Jim Kriz,74.1,759,759,759
South,Alejandro Ballentine,71.762,760,760,760
South,Anna Chung,62.22,761,761,761
South,Carl Weiss,62.1,762,762,762
South,Vivian Mathis,58.4,763,763,763
South,Michael Granlund,46.6,764,764,764
South,David Wiener,44.808,765,765,765
South,Jesus Ocampo,42.82,766,766,766
South,Andrew Allen,42.312,767,767,767
South,Troy Staebel,40.8,768,768,768
South,Jennifer Patt,33.42,769,769,769
South,Thomas Brumley,32.416,770,770,770
South,Paul Knutson,32.04,771,771,771
South,Muhammed Yedwab,30.336,772,772,772
South,Jason Gross,26.96,773,773,773
South,Bobby Trafton,20.256,774,774,774
South,Pierre Wener,17.358,775,775,775
South,Jasper Cacioppo,12.924,776,776,776
Southeast Asia,Steve Chapman,7990.550399999999,1,1,1
Southeast Asia,Evan Minnotte,7192.7835,2,2,2
Southeast Asia,Anne McFarland,7116.5355,3,3,3
Southeast Asia,Dorris liebe,6785.708400000001,4,4,4
Southeast Asia,Joe Kamberova,6784.542,5,5,5
Southeast Asia,Dana Kaydos,6371.4942,6,6,6
Southeast Asia,Joy Smith,6193.266300000001,7,7,7
Southeast Asia,Alan Dominguez,6120.204299999999,8,8,8
Southeast Asia,Jamie Frazer,5870.101500000001,9,9,9
Southeast Asia,Fred Wasserman,5655.911099999999,10,10,10
Southeast Asia,Jill Stevenson,5584.516500000001,11,11,11
Southeast Asia,Susan Pistek,5569.0035,12,12,12
Southeast Asia,Steve Carroll,5396.762999999998,13,13,13
Southeast Asia,Brad Norvell,5064.658799999999,14,14,14
Southeast Asia,Kunst Miller,4940.718000000001,15,15,15
Southeast Asia,Karen Daniels,4891.287,16,16,16
Southeast Asia,Andrew Allen,4773.9084,17,17,17
Southeast Asia,Joy Bell-,4681.456799999999,18,18,18
Southeast Asia,Olvera Toch,4461.5823,19,19,19
Southeast Asia,Khloe Miller,4406.5146,20,20,20
Southeast Asia,Stephanie Phelps,4335.8658,21,21,21
Southeast Asia,Laura Armstrong,4275.6458999999995,22,22,22
Southeast Asia,Bryan Spruell,4259.4378,23,23,23
Southeast Asia,Scot Wooten,4165.917,24,24,24
Southeast Asia,Katrina Bavinger,4151.964,25,25,25
Southeast Asia,Tracy Blumstein,4032.9051000000004,26,26,26
Southeast Asia,Bobby Elias,3946.8941999999997,27,27,27
Southeast Asia,Mark Cousins,3901.7667,28,28,28
Southeast Asia,Chad McGuire,3894.3068999999996,29,29,29
Southeast Asia,Carlos Daly,3887.5613999999996,30,30,30
Southeast Asia,Katharine Harms,3799.4601,31,31,31
Southeast Asia,Stewart Visinsky,3793.343100000001,32,32,32
Southeast Asia,Bill Stewart,3775.8495,33,33,33
Southeast Asia,Filia McAdams,3756.2615999999994,34,34,34
Southeast Asia,Nora Pelletier,3755.6223,35,35,35
Southeast Asia,Joseph Airdo,3740.6487000000006,36,36,36
Southeast Asia,Resi Pölking,3725.3655,37,37,37
Southeast Asia,Hunter Glantz,3715.0254,38,38,38
Southeast Asia,Frank Hawley,3707.352,39,39,39
Southeast Asia,Michael Chen,3685.0065,40,40,40
Southeast Asia,Paul MacIntyre,3637.602,41,41,41
Southeast Asia,Monica Federle,3631.0355999999997,42,42,42
Southeast Asia,Tom Ashbrook,3598.7789999999995,43,43,43
Southeast Asia,Susan Vittorini,3574.6455,44,44,44
Southeast Asia,Magdelene Morse,3561.39,45,45,45
Southeast Asia,Julie Kriz,3559.086,46,46,46
Southeast Asia,Bruce Geld,3536.5499999999997,47,47,47
Southeast Asia,Dave Kipp,3532.4472000000005,48,48,48
Southeast Asia,Dave Hallsten,3507.3396,49,49,49
Southeast Asia,Philisse Overcash,3497.4825,50,50,50
Southeast Asia,Corey Roper,3480.8454,51,51,51
Southeast Asia,Victoria Pisteka,3464.830500000001,52,52,52
Southeast Asia,Mike Pelletier,3453.3903000000005,53,53,53
Southeast Asia,Charles Sheldon,3434.3763000000004,54,54,54
Southeast Asia,Maureen Gastineau,3431.0121000000004,55,55,55
Southeast Asia,Mary Zewe,3403.6005,56,56,56
Southeast Asia,Theone Pippenger,3384.1386,57,57,57
Southeast Asia,Darrin Van Huff,3353.94,58,58,58
Southeast Asia,Linda Southworth,3345.513,59,59,59
Southeast Asia,Thea Hendricks,3327.5106,60,60,60
Southeast Asia,Karl Braun,3288.7470000000003,61,61,61
Southeast Asia,Sean Wendt,3282.7704,62,62,62
Southeast Asia,Ed Jacobs,3273.6929999999998,63,63,63
Southeast Asia,Emily Phan,3270.8264999999997,64,64,64
Southeast Asia,Carlos Soltero,3256.2513,65,65,65
Southeast Asia,Tony Molinari,3254.5958999999993,66,66,66
Southeast Asia,Stewart Carmichael,3218.0280000000007,67,67,67
Southeast Asia,Alex Grayson,3206.1852,68,68,68
Southeast Asia,Joel Eaton,3188.671799999999,69,69,69
Southeast Asia,Nicole Hansen,3182.190300000001,70,70,70
Southeast Asia,Denny Ordway,3144.102,71,71,71
Southeast Asia,Hallie Redmond,3093.5699999999997,72,72,72
Southeast Asia,Barry Blumstein,3088.0227000000004,73,73,73
Southeast Asia,Tonja Turnell,3078.9873000000002,74,74,74
Southeast Asia,Jennifer Patt,3073.9839,75,75,75
Southeast Asia,Aaron Bergman,3065.1645000000003,76,76,76
Southeast Asia,Tony Sayre,3050.6511000000005,77,77,77
Southeast Asia,Roy Phan,3026.1938999999998,78,78,78
Southeast Asia,Ted Butterfield,3003.420000000001,79,79,79
Southeast Asia,Ritsa Hightower,3001.221,80,80,80
Southeast Asia,Juliana Krohn,2996.0562,81,81,81
Southeast Asia,Shahid Collister,2992.1994000000004,82,82,82
Southeast Asia,Darren Powers,2839.4544,83,83,83
Southeast Asia,Eugene Hildebrand,2820.816,84,84,84
Southeast Asia,James Lanier,2819.8406999999997,85,85,85
Southeast Asia,Matt Collins,2762.4441,86,86,86
Southeast Asia,Beth Paige,2750.6715,87,87,87
Southeast Asia,Valerie Dominguez,2748.6954,88,88,88
Southeast Asia,Eugene Moren,2744.5538999999994,89,89,89
Southeast Asia,Nathan Gelder,2728.8513,90,90,90
Southeast Asia,Michael Dominguez,2713.8591,91,91,91
Southeast Asia,John Castell,2712.6,92,92,92
Southeast Asia,Thea Hudgings,2709.4919999999993,93,93,93
Southeast Asia,Matthew Clasen,2702.1147,94,94,94
Southeast Asia,Thomas Thornton,2683.137,95,95,95
Southeast Asia,Heather Jas,2656.5147000000006,96,96,96
Southeast Asia,Emily Burns,2654.3607,97,97,97
Southeast Asia,Eugene Barchas,2633.9192999999996,98,98,98
Southeast Asia,Jeremy Pistek,2620.4388000000004,99,99,99
Southeast Asia,Denny Joy,2586.9764999999998,100,100,100
Southeast Asia,Steven Ward,2585.7239999999997,101,101,101
Southeast Asia,Bobby Trafton,2585.3355,102,102,102
Southeast Asia,Toby Carlisle,2568.7896,103,103,103
Southeast Asia,Alyssa Tate,2545.0815000000002,104,104,104
Southeast Asia,Christina VanderZanden,2544.2396999999996,105,105,105
Southeast Asia,Alex Russell,2534.8182,106,106,106
Southeast Asia,Clay Rozendal,2523.1275,107,107,107
Southeast Asia,Brian Thompson,2519.8311,108,108,108
Southeast Asia,Theresa Coyne,2510.8059000000003,109,109,109
Southeast Asia,Sanjit Engle,2498.5755,110,110,110
Southeast Asia,Carol Adams,2497.4586,111,111,111
Southeast Asia,Susan Gilcrest,2492.0535,112,112,112
Southeast Asia,Eva Jacobs,2492.0448,113,113,113
Southeast Asia,Rose O'Brian,2487.7425,114,114,114
Southeast Asia,John Dryer,2477.7324000000003,115,115,115
Southeast Asia,Henia Zydlo,2470.1367,116,116,116
Southeast Asia,Tom Boeckenhauer,2458.236,117,117,117
Southeast Asia,Brad Eason,2454.7173,118,118,118
Southeast Asia,Christopher Martinez,2448.3744,119,119,119
Southeast Asia,Marc Harrigan,2441.2407,120,120,120
Southeast Asia,Jane Waco,2424.0753,121,121,121
Southeast Asia,Meg O'Connel,2416.8348,122,122,122
Southeast Asia,Robert Barroso,2375.9454,123,123,123
Southeast Asia,Art Ferguson,2375.1465,124,124,124
Southeast Asia,Joseph Holt,2361.9089999999997,125,125,125
Southeast Asia,Eric Barreto,2341.1049,126,126,126
Southeast Asia,Liz Preis,2338.6092000000003,127,127,127
Southeast Asia,Christina Anderson,2327.3214,128,128,128
Southeast Asia,Brooke Gillingham,2323.6455,129,129,129
Southeast Asia,David Flashing,2322.3219000000004,130,130,130
Southeast Asia,Neil Knudson,2313.586200000001,131,131,131
Southeast Asia,Irene Maddox,2306.0771999999997,132,132,132
Southeast Asia,Emily Ducich,2294.391,133,133,133
Southeast Asia,David Kendrick,2262.6600000000003,134,134,134
Southeast Asia,Nathan Mautz,2244.5559000000003,135,135,135
Southeast Asia,Clytie Kelty,2243.5128,136,136,136
Southeast Asia,Cari Schnelling,2236.194,137,137,137
Southeast Asia,Barry Franz,2227.2608999999998,138,138,138
Southeast Asia,Michael Kennedy,2218.4934000000003,139,139,139
Southeast Asia,Vicky Freymann,2198.475,140,140,140
Southeast Asia,Jennifer Halladay,2182.2228,141,141,141
Southeast Asia,Brian DeCherney,2165.2425,142,142,142
Southeast Asia,Keith Dawkins,2164.6745999999994,143,143,143
Southeast Asia,Kelly Collister,2158.8009,144,144,144
Southeast Asia,Alan Haines,2156.9715,145,145,145
Southeast Asia,Pamela Coakley,2144.9718000000003,146,146,146
Southeast Asia,Richard Eichhorn,2142.4602,147,147,147
Southeast Asia,Phillip Breyer,2133.7326000000003,148,148,148
Southeast Asia,Grant Thornton,2126.1846,149,149,149
Southeast Asia,Roland Schwarz,2120.1000000000004,150,150,150
Southeast Asia,Tracy Hopkins,2058.0362999999998,151,151,151
Southeast Asia,Hunter Lopez,2054.6379,152,152,152
Southeast Asia,Christopher Conant,2039.2043999999999,153,153,153
Southeast Asia,Katherine Nockton,2032.6551,154,154,154
Southeast Asia,Alejandro Ballentine,2018.1473999999998,155,155,155
Southeast Asia,Adam Hart,2012.2155,156,156,156
Southeast Asia,Anna Andreadi,2010.4094999999998,157,157,157
Southeast Asia,Cari MacIntyre,2010.0225,158,158,158
Southeast Asia,Justin Hirsh,2002.1874,159,159,159
Southeast Asia,Cassandra Brandow,1999.6956,160,160,160
Southeast Asia,Bill Eplett,1998.8549999999998,161,161,161
Southeast Asia,Theresa Swint,1985.181,162,162,162
Southeast Asia,Kelly Andreada,1984.2534,163,163,163
Southeast Asia,Don Weiss,1977.0900000000001,164,164,164
Southeast Asia,Luke Schmidt,1969.6961999999999,165,165,165
Southeast Asia,Cathy Prescott,1961.7849,166,166,166
Southeast Asia,Anthony O'Donnell,1944.4476,167,167,167
Southeast Asia,Helen Abelman,1942.554,168,168,168
Southeast Asia,Penelope Sewall,1937.0919000000001,169,169,169
Southeast Asia,Jason Gross,1936.7228999999998,170,170,170
Southeast Asia,Cynthia Voltz,1923.0660000000003,171,171,171
Southeast Asia,Lindsay Castell,1914.2354999999998,172,172,172
Southeast Asia,Roland Fjeld,1896.2996999999996,173,173,173
Southeast Asia,Julia West,1884.3045,174,174,174
Southeast Asia,Sean Braxton,1881.7428,175,175,175
Southeast Asia,Darrin Martin,1874.4528,176,176,176
Southeast Asia,Arthur Prichep,1874.2607999999998,177,177,177
Southeast Asia,Stuart Calhoun,1855.6947000000002,178,178,178
Southeast Asia,Daniel Raglin,1853.6798999999996,179,179,179
Southeast Asia,Alan Barnes,1837.56,180,180,180
Southeast Asia,Craig Leslie,1836.8418,181,181,181
Southeast Asia,Nick Radford,1831.4799,182,182,182
Southeast Asia,Mark Van Huff,1829.6702999999998,183,183,183
Southeast Asia,Chuck Clark,1826.529,184,184,184
Southeast Asia,Nat Carroll,1812.7539000000002,185,185,185
Southeast Asia,Patrick Gardner,1811.0886000000003,186,186,186
Southeast Asia,Chris Selesnick,1801.3397999999997,187,187,187
Southeast Asia,Kean Takahito,1796.9622000000002,188,188,188
Southeast Asia,Michelle Arnett,1795.6767,189,189,189
Southeast Asia,Peter McVee,1778.6499000000003,190,190,190
Southeast Asia,Deborah Brumfield,1774.0140000000001,191,191,191
Southeast Asia,Jim Radford,1766.0736,192,192,192
Southeast Asia,Janet Molinari,1762.6467,193,193,193
Southeast Asia,John Grady,1757.8332,194,194,194
Southeast Asia,Julie Prescott,1757.5865999999999,195,195,195
Southeast Asia,Shui Tom,1757.5017,196,196,196
Southeast Asia,Thomas Boland,1747.3944000000001,197,197,197
Southeast Asia,Shahid Shariari,1730.2473000000002,198,198,198
Southeast Asia,Henry MacAllister,1722.4716,199,199,199
Southeast Asia,Maribeth Schnelling,1717.6946999999998,200,200,200
Southeast Asia,Keith Herrera,1713.0059999999999,201,201,201
Southeast Asia,Sonia Sunley,1697.9334000000001,202,202,202
Southeast Asia,Eric Murdock,1691.1942000000001,203,203,203
